gene	length
ENSG00000225190	9233
ENSG00000225206	4746
ENSG00000225241	7729
ENSG00000225313	1082
ENSG00000225377	875
ENSG00000225439	1834
ENSG00000225470	4427
ENSG00000225484	1756
ENSG00000225485	8014
ENSG00000225511	3858
ENSG00000225614	13287
ENSG00000225630	1044
ENSG00000225648	1868
ENSG00000225663	3676
ENSG00000225697	6373
ENSG00000225733	5131
ENSG00000225746	2986
ENSG00000225783	11590
ENSG00000225791	2538
ENSG00000225828	2845
ENSG00000225830	8840
ENSG00000225855	3516
ENSG00000225892	2486
ENSG00000225921	1865
ENSG00000225973	982
ENSG00000226085	827
ENSG00000226137	4590
ENSG00000226200	12420
ENSG00000226210	1817
ENSG00000226259	4028
ENSG00000226287	2889
ENSG00000226314	2535
ENSG00000226328	2263
ENSG00000226380	6692
ENSG00000226381	1317
ENSG00000226415	750
ENSG00000226419	3028
ENSG00000226479	2131
ENSG00000226564	548
ENSG00000226608	540
ENSG00000226688	12528
ENSG00000226696	1248
ENSG00000226711	4661
ENSG00000226742	2056
ENSG00000226752	6736
ENSG00000226824	938
ENSG00000226950	1615
ENSG00000227036	8615
ENSG00000227051	7966
ENSG00000227057	3115
ENSG00000227063	306
ENSG00000227081	322
ENSG00000227097	374
ENSG00000227124	6917
ENSG00000227136	2298
ENSG00000227232	2073
ENSG00000227268	4277
ENSG00000227345	3266
ENSG00000227354	3747
ENSG00000227363	717
ENSG00000227372	6597
ENSG00000227376	552
ENSG00000227398	4898
ENSG00000227500	6933
ENSG00000227615	399
ENSG00000227619	2449
ENSG00000227671	2163
ENSG00000227741	1578
ENSG00000227775	2759
ENSG00000227827	9932
ENSG00000227855	4263
ENSG00000227946	1034
ENSG00000227954	3783
ENSG00000227992	347
ENSG00000228106	1069
ENSG00000228221	1234
ENSG00000228223	4732
ENSG00000228232	1005
ENSG00000228253	207
ENSG00000228274	3358
ENSG00000228288	890
ENSG00000228300	2678
ENSG00000228343	450
ENSG00000228409	1712
ENSG00000228436	976
ENSG00000228439	1058
ENSG00000228451	3174
ENSG00000228474	719
ENSG00000228502	1389
ENSG00000228506	1638
ENSG00000228544	2386
ENSG00000228594	2085
ENSG00000228623	2319
ENSG00000228638	583
ENSG00000228649	2450
ENSG00000228672	3251
ENSG00000228716	4409
ENSG00000228782	2096
ENSG00000228794	8525
ENSG00000228801	2055
ENSG00000228989	415
ENSG00000228998	2576
ENSG00000229036	4471
ENSG00000229043	2002
ENSG00000229117	1088
ENSG00000229124	1992
ENSG00000229132	1216
ENSG00000229152	380
ENSG00000229180	7092
ENSG00000229186	2976
ENSG00000229212	3193
ENSG00000229273	458
ENSG00000229320	2047
ENSG00000229344	682
ENSG00000229413	246
ENSG00000229563	5260
ENSG00000229619	6585
ENSG00000229638	1284
ENSG00000229644	2514
ENSG00000229645	2822
ENSG00000229656	1193
ENSG00000229689	4978
ENSG00000229729	1646
ENSG00000229809	3023
ENSG00000229833	1204
ENSG00000229852	6660
ENSG00000229874	895
ENSG00000230055	2663
ENSG00000230074	665
ENSG00000230091	3138
ENSG00000230124	4866
ENSG00000230148	1557
ENSG00000230202	474
ENSG00000230373	3899
ENSG00000230417	3811
ENSG00000230479	893
ENSG00000230487	6264
ENSG00000230513	2975
ENSG00000230551	9564
ENSG00000230555	760
ENSG00000230590	6132
ENSG00000230630	568
ENSG00000230715	825
ENSG00000230724	4605
ENSG00000230733	3251
ENSG00000230797	2741
ENSG00000230844	2078
ENSG00000230896	598
ENSG00000230903	673
ENSG00000230918	640
ENSG00000230989	8157
ENSG00000231025	3510
ENSG00000231074	13918
ENSG00000231106	1048
ENSG00000231185	1811
ENSG00000231205	6926
ENSG00000231259	2277
ENSG00000231290	4940
ENSG00000231298	1920
ENSG00000231312	6741
ENSG00000231345	2966
ENSG00000231365	5462
ENSG00000231445	295
ENSG00000231500	1898
ENSG00000231607	2728
ENSG00000231632	445
ENSG00000231711	4947
ENSG00000231721	4515
ENSG00000231770	1119
ENSG00000231889	4819
ENSG00000231925	5056
ENSG00000231991	1310
ENSG00000232018	1342
ENSG00000232098	3417
ENSG00000232112	1139
ENSG00000232119	2837
ENSG00000232160	3536
ENSG00000232187	552
ENSG00000232284	3465
ENSG00000232388	1025
ENSG00000232434	2931
ENSG00000232442	801
ENSG00000232472	678
ENSG00000232517	6996
ENSG00000232527	840
ENSG00000232533	648
ENSG00000232559	959
ENSG00000232561	2681
ENSG00000232573	423
ENSG00000232637	6613
ENSG00000232677	7201
ENSG00000232679	562
ENSG00000232807	3912
ENSG00000232818	892
ENSG00000232859	5380
ENSG00000232931	2618
ENSG00000232956	3647
ENSG00000232977	3266
ENSG00000233016	4345
ENSG00000233117	6785
ENSG00000233137	6338
ENSG00000233184	2837
ENSG00000233223	1058
ENSG00000233230	856
ENSG00000233276	1425
ENSG00000233280	4261
ENSG00000233369	2629
ENSG00000233426	1129
ENSG00000233429	1496
ENSG00000233452	6011
ENSG00000233461	1021
ENSG00000233476	1388
ENSG00000233527	1868
ENSG00000233608	1176
ENSG00000233621	1395
ENSG00000233762	484
ENSG00000233818	1178
ENSG00000233822	4265
ENSG00000233864	5284
ENSG00000233895	1089
ENSG00000233901	1594
ENSG00000233913	743
ENSG00000233927	2119
ENSG00000233937	1844
ENSG00000233954	516
ENSG00000234072	3412
ENSG00000234127	4377
ENSG00000234155	2513
ENSG00000234160	289
ENSG00000234171	1207
ENSG00000234231	2328
ENSG00000234284	3883
ENSG00000234327	856
ENSG00000234380	3219
ENSG00000234420	10256
ENSG00000234432	2651
ENSG00000234444	9409
ENSG00000234456	9849
ENSG00000234465	3570
ENSG00000234494	2531
ENSG00000234545	4462
ENSG00000234546	985
ENSG00000234585	3920
ENSG00000234608	2287
ENSG00000234616	11234
ENSG00000234664	273
ENSG00000234684	4058
ENSG00000234741	3631
ENSG00000234745	3012
ENSG00000234769	5322
ENSG00000234771	3958
ENSG00000234797	805
ENSG00000234882	1316
ENSG00000234883	1600
ENSG00000234912	3114
ENSG00000234975	413
ENSG00000235106	5994
ENSG00000235109	4957
ENSG00000235162	2693
ENSG00000235173	2814
ENSG00000235194	5548
ENSG00000235217	4051
ENSG00000235257	6017
ENSG00000235316	1815
ENSG00000235363	225
ENSG00000235381	3088
ENSG00000235385	1557
ENSG00000235423	1756
ENSG00000235437	6379
ENSG00000235477	1807
ENSG00000235501	1012
ENSG00000235513	2500
ENSG00000235531	6284
ENSG00000235552	872
ENSG00000235587	1006
ENSG00000235609	7034
ENSG00000235636	882
ENSG00000235652	5116
ENSG00000235655	1022
ENSG00000235703	6323
ENSG00000235770	5628
ENSG00000235790	1992
ENSG00000235823	2551
ENSG00000235863	2348
ENSG00000235878	804
ENSG00000235884	2856
ENSG00000235927	2583
ENSG00000235944	3325
ENSG00000235954	10818
ENSG00000235999	1986
ENSG00000236017	1335
ENSG00000236088	5817
ENSG00000236104	2728
ENSG00000236144	4859
ENSG00000236255	4058
ENSG00000236287	9029
ENSG00000236296	2827
ENSG00000236333	8781
ENSG00000236383	2130
ENSG00000236397	1757
ENSG00000236404	4399
ENSG00000236453	1064
ENSG00000236537	424
ENSG00000236540	1797
ENSG00000236552	631
ENSG00000236624	2757
ENSG00000236675	838
ENSG00000236753	2715
ENSG00000236824	13458
ENSG00000236841	3850
ENSG00000236859	2278
ENSG00000236871	592
ENSG00000236914	1793
ENSG00000236943	6056
ENSG00000237004	443
ENSG00000237036	3831
ENSG00000237149	3864
ENSG00000237172	2917
ENSG00000237187	7720
ENSG00000237188	3618
ENSG00000237190	1757
ENSG00000237238	1120
ENSG00000237264	551
ENSG00000237298	16745
ENSG00000237399	4370
ENSG00000237424	2509
ENSG00000237440	3539
ENSG00000237441	4636
ENSG00000237489	2843
ENSG00000237506	1031
ENSG00000237523	2171
ENSG00000237550	673
ENSG00000237649	3345
ENSG00000237686	2296
ENSG00000237753	2022
ENSG00000237765	4817
ENSG00000237807	2387
ENSG00000237846	706
ENSG00000237854	734
ENSG00000237945	14129
ENSG00000237973	1543
ENSG00000238042	998
ENSG00000238083	6756
ENSG00000238113	3038
ENSG00000238123	376
ENSG00000238227	3418
ENSG00000238271	566
ENSG00000238278	758
ENSG00000239264	4701
ENSG00000239305	7599
ENSG00000239306	3937
ENSG00000239332	2830
ENSG00000239382	4293
ENSG00000239467	967
ENSG00000239521	4824
ENSG00000239569	736
ENSG00000239665	12929
ENSG00000239672	3438
ENSG00000239697	3149
ENSG00000239713	5496
ENSG00000239779	2438
ENSG00000239789	2157
ENSG00000239857	5392
ENSG00000239900	6021
ENSG00000240024	2131
ENSG00000240053	3031
ENSG00000240065	3072
ENSG00000240184	4711
ENSG00000240225	4690
ENSG00000240230	5542
ENSG00000240342	931
ENSG00000240344	2914
ENSG00000240350	757
ENSG00000240356	2128
ENSG00000240370	1783
ENSG00000240445	1928
ENSG00000240476	962
ENSG00000240583	3888
ENSG00000240682	4102
ENSG00000240694	5579
ENSG00000240731	386
ENSG00000240764	4641
ENSG00000240771	3362
ENSG00000240849	4576
ENSG00000240857	1587
ENSG00000240859	5149
ENSG00000240875	3822
ENSG00000241014	3346
ENSG00000241015	2920
ENSG00000241058	2306
ENSG00000241127	2569
ENSG00000241258	3548
ENSG00000241316	3032
ENSG00000241343	3927
ENSG00000241360	2203
ENSG00000241399	3839
ENSG00000241468	2288
ENSG00000241472	4496
ENSG00000241506	1320
ENSG00000241553	3608
ENSG00000241644	3376
ENSG00000241685	2557
ENSG00000241697	2690
ENSG00000241749	1144
ENSG00000241764	984
ENSG00000241837	3336
ENSG00000241839	3720
ENSG00000241852	3317
ENSG00000241878	5002
ENSG00000241945	6922
ENSG00000241973	11407
ENSG00000241978	8444
ENSG00000241990	1093
ENSG00000242013	2697
ENSG00000242071	813
ENSG00000242086	13406
ENSG00000242110	4845
ENSG00000242114	1700
ENSG00000242125	4088
ENSG00000242193	5564
ENSG00000242247	3381
ENSG00000242259	6943
ENSG00000242265	6629
ENSG00000242282	1532
ENSG00000242294	2804
ENSG00000242299	459
ENSG00000242349	1427
ENSG00000242372	1631
ENSG00000242485	2788
ENSG00000242498	3673
ENSG00000242539	1941
ENSG00000242588	1964
ENSG00000242612	3947
ENSG00000242616	1491
ENSG00000242732	4799
ENSG00000242779	4769
ENSG00000242802	6873
ENSG00000242861	348
ENSG00000243137	6274
ENSG00000243147	1539
ENSG00000243156	22361
ENSG00000243199	870
ENSG00000243244	8082
ENSG00000243279	1738
ENSG00000243302	1150
ENSG00000243317	3742
ENSG00000243335	9128
ENSG00000243364	1263
ENSG00000243444	9715
ENSG00000243449	571
ENSG00000243452	5306
ENSG00000243477	2188
ENSG00000243554	447
ENSG00000243646	2545
ENSG00000243649	6622
ENSG00000243660	5037
ENSG00000243667	4079
ENSG00000243678	3301
ENSG00000243679	754
ENSG00000243701	4206
ENSG00000243716	9234
ENSG00000243725	3527
ENSG00000243742	3909
ENSG00000243753	5505
ENSG00000243927	4299
ENSG00000243943	4690
ENSG00000243978	5529
ENSG00000244005	6024
ENSG00000244026	3626
ENSG00000244038	2674
ENSG00000244045	5114
ENSG00000244165	2295
ENSG00000244187	1443
ENSG00000244242	4784
ENSG00000244291	2292
ENSG00000244300	2283
ENSG00000244313	538
ENSG00000244398	321
ENSG00000244405	5802
ENSG00000244462	6702
ENSG00000244486	3602
ENSG00000244509	2818
ENSG00000244560	4271
ENSG00000244567	1262
ENSG00000244586	500
ENSG00000244625	2847
ENSG00000244687	4737
ENSG00000244754	10306
ENSG00000244879	2895
ENSG00000245060	2453
ENSG00000245146	3439
ENSG00000245149	6943
ENSG00000245532	22767
ENSG00000245556	1792
ENSG00000245571	2645
ENSG00000245680	7538
ENSG00000245694	2250
ENSG00000245849	1696
ENSG00000245910	1247
ENSG00000245937	6464
ENSG00000245958	5577
ENSG00000246067	2429
ENSG00000246089	2934
ENSG00000246090	7021
ENSG00000246174	4095
ENSG00000246203	2505
ENSG00000246263	2355
ENSG00000246273	3977
ENSG00000246430	2840
ENSG00000246451	1404
ENSG00000246560	883
ENSG00000246695	3981
ENSG00000246705	3667
ENSG00000246763	2344
ENSG00000246859	5647
ENSG00000246922	8306
ENSG00000246985	3816
ENSG00000247077	3881
ENSG00000247081	3877
ENSG00000247092	1945
ENSG00000247095	2321
ENSG00000247228	2492
ENSG00000247240	1710
ENSG00000247271	1995
ENSG00000247498	3416
ENSG00000247516	4339
ENSG00000247556	12009
ENSG00000247572	3884
ENSG00000247596	1824
ENSG00000247626	3027
ENSG00000247627	1377
ENSG00000247679	1751
ENSG00000247746	4407
ENSG00000247796	3194
ENSG00000247828	4439
ENSG00000247903	2549
ENSG00000248008	1901
ENSG00000248049	5575
ENSG00000248092	6580
ENSG00000248121	570
ENSG00000248124	3907
ENSG00000248275	1316
ENSG00000248333	3130
ENSG00000248334	4844
ENSG00000248429	5639
ENSG00000248487	2309
ENSG00000248508	2975
ENSG00000248527	681
ENSG00000248587	4636
ENSG00000248593	1105
ENSG00000248632	1416
ENSG00000248690	1796
ENSG00000248835	2665
ENSG00000248866	1048
ENSG00000248890	1557
ENSG00000248905	20046
ENSG00000249042	1261
ENSG00000249087	2655
ENSG00000249115	5075
ENSG00000249264	1383
ENSG00000249348	2787
ENSG00000249353	830
ENSG00000249379	547
ENSG00000249456	555
ENSG00000249459	5884
ENSG00000249471	4618
ENSG00000249592	1575
ENSG00000249673	7195
ENSG00000249741	540
ENSG00000249790	2279
ENSG00000249855	1382
ENSG00000249859	5493
ENSG00000249915	9493
ENSG00000249936	833
ENSG00000249992	1813
ENSG00000250038	1304
ENSG00000250064	712
ENSG00000250067	3683
ENSG00000250091	5040
ENSG00000250132	3669
ENSG00000250144	1387
ENSG00000250182	1392
ENSG00000250251	6015
ENSG00000250303	5018
ENSG00000250305	14668
ENSG00000250312	4672
ENSG00000250317	1358
ENSG00000250397	2061
ENSG00000250462	5200
ENSG00000250479	1360
ENSG00000250510	3295
ENSG00000250565	5283
ENSG00000250571	3057
ENSG00000250588	4409
ENSG00000250657	681
ENSG00000250722	5688
ENSG00000250742	1369
ENSG00000250748	4293
ENSG00000250786	1951
ENSG00000250899	3514
ENSG00000250903	13177
ENSG00000250959	1028
ENSG00000251003	2213
ENSG00000251022	4397
ENSG00000251136	4277
ENSG00000251179	750
ENSG00000251192	6203
ENSG00000251247	4736
ENSG00000251322	7515
ENSG00000251359	2183
ENSG00000251369	5083
ENSG00000251442	2951
ENSG00000251474	4504
ENSG00000251562	8708
ENSG00000251602	2279
ENSG00000251615	3249
ENSG00000251669	3476
ENSG00000253106	2355
ENSG00000253159	4747
ENSG00000253161	1522
ENSG00000253200	2750
ENSG00000253250	894
ENSG00000253251	1964
ENSG00000253276	4232
ENSG00000253304	2639
ENSG00000253305	4599
ENSG00000253309	2608
ENSG00000253352	6793
ENSG00000253368	1976
ENSG00000253485	4602
ENSG00000253522	2301
ENSG00000253537	4605
ENSG00000253540	1301
ENSG00000253552	5281
ENSG00000253626	3832
ENSG00000253710	5785
ENSG00000253716	1405
ENSG00000253719	3673
ENSG00000253729	15416
ENSG00000253731	4605
ENSG00000253738	6009
ENSG00000253797	5529
ENSG00000253837	4798
ENSG00000253846	4617
ENSG00000253873	3936
ENSG00000253910	4602
ENSG00000253953	4578
ENSG00000253982	1322
ENSG00000254004	5952
ENSG00000254087	3398
ENSG00000254093	2802
ENSG00000254109	1171
ENSG00000254122	4596
ENSG00000254245	4605
ENSG00000254319	1674
ENSG00000254332	748
ENSG00000254470	4811
ENSG00000254473	1134
ENSG00000254531	790
ENSG00000254614	1583
ENSG00000254615	1419
ENSG00000254635	2943
ENSG00000254681	10670
ENSG00000254682	680
ENSG00000254685	4382
ENSG00000254726	6124
ENSG00000254837	2493
ENSG00000254858	2135
ENSG00000254887	897
ENSG00000254901	5372
ENSG00000254986	3979
ENSG00000254999	1233
ENSG00000255090	2066
ENSG00000255103	6004
ENSG00000255112	3054
ENSG00000255121	1506
ENSG00000255135	754
ENSG00000255150	1464
ENSG00000255198	551
ENSG00000255224	1264
ENSG00000255248	7117
ENSG00000255282	3331
ENSG00000255284	1059
ENSG00000255302	2298
ENSG00000255310	1939
ENSG00000255399	4183
ENSG00000255455	3994
ENSG00000255508	5197
ENSG00000255517	2057
ENSG00000255529	8755
ENSG00000255561	3551
ENSG00000255642	1875
ENSG00000255717	3792
ENSG00000255737	1500
ENSG00000255823	1290
ENSG00000256043	2954
ENSG00000256053	3932
ENSG00000256060	1843
ENSG00000256073	816
ENSG00000256087	5985
ENSG00000256223	5541
ENSG00000256229	4261
ENSG00000256268	895
ENSG00000256269	4247
ENSG00000256294	5284
ENSG00000256383	1487
ENSG00000256393	78
ENSG00000256525	3388
ENSG00000256594	2930
ENSG00000256628	2788
ENSG00000256663	1423
ENSG00000256667	2359
ENSG00000256683	4539
ENSG00000256712	385
ENSG00000256771	3626
ENSG00000256802	2736
ENSG00000256967	1179
ENSG00000257027	2508
ENSG00000257038	1695
ENSG00000257093	7356
ENSG00000257103	4748
ENSG00000257122	3269
ENSG00000257151	4618
ENSG00000257167	3357
ENSG00000257207	3202
ENSG00000257218	2259
ENSG00000257219	1201
ENSG00000257267	5124
ENSG00000257315	4250
ENSG00000257337	4990
ENSG00000257365	4203
ENSG00000257542	1606
ENSG00000257594	5866
ENSG00000257605	637
ENSG00000257621	7409
ENSG00000257698	1312
ENSG00000257702	2084
ENSG00000257704	838
ENSG00000257727	2956
ENSG00000257742	5008
ENSG00000257923	18329
ENSG00000258056	1274
ENSG00000258289	5404
ENSG00000258297	2339
ENSG00000258376	1683
ENSG00000258399	2246
ENSG00000258405	7189
ENSG00000258429	1158
ENSG00000258441	5715
ENSG00000258472	6244
ENSG00000258484	1588
ENSG00000258486	300
ENSG00000258634	4216
ENSG00000258727	3243
ENSG00000258738	2117
ENSG00000258839	5566
ENSG00000258875	787
ENSG00000258890	8048
ENSG00000258900	766
ENSG00000258920	1077
ENSG00000258947	6138
ENSG00000258976	717
ENSG00000259207	4913
ENSG00000259319	4059
ENSG00000259330	594
ENSG00000259363	1056
ENSG00000259426	2265
ENSG00000259431	2875
ENSG00000259494	6432
ENSG00000259498	3354
ENSG00000259583	5911
ENSG00000259623	2930
ENSG00000259673	6732
ENSG00000259721	1738
ENSG00000259726	4910
ENSG00000259758	9346
ENSG00000259781	646
ENSG00000259806	372
ENSG00000259807	2099
ENSG00000259820	6253
ENSG00000259863	1604
ENSG00000259865	1246
ENSG00000259877	2424
ENSG00000259901	2381
ENSG00000259943	1541
ENSG00000259953	4836
ENSG00000259976	1679
ENSG00000260001	1516
ENSG00000260006	2666
ENSG00000260027	1520
ENSG00000260032	5339
ENSG00000260051	570
ENSG00000260054	1569
ENSG00000260065	3054
ENSG00000260077	1572
ENSG00000260114	2270
ENSG00000260121	1845
ENSG00000260196	2883
ENSG00000260231	2380
ENSG00000260236	1911
ENSG00000260260	342
ENSG00000260267	3026
ENSG00000260336	3921
ENSG00000260349	731
ENSG00000260404	4395
ENSG00000260482	2463
ENSG00000260539	2466
ENSG00000260549	411
ENSG00000260563	1195
ENSG00000260565	7023
ENSG00000260630	5037
ENSG00000260641	5647
ENSG00000260708	670
ENSG00000260766	1842
ENSG00000260793	2012
ENSG00000260804	3148
ENSG00000260822	4951
ENSG00000260833	1248
ENSG00000260841	3088
ENSG00000260852	3951
ENSG00000260853	1092
ENSG00000260910	2331
ENSG00000260912	1965
ENSG00000260916	8790
ENSG00000260917	4237
ENSG00000260920	2446
ENSG00000260942	4000
ENSG00000261040	1099
ENSG00000261061	716
ENSG00000261069	1236
ENSG00000261088	1925
ENSG00000261221	4005
ENSG00000261295	652
ENSG00000261324	5428
ENSG00000261327	1526
ENSG00000261338	2046
ENSG00000261373	1753
ENSG00000261455	1764
ENSG00000261490	3510
ENSG00000261505	4489
ENSG00000261512	1591
ENSG00000261534	3779
ENSG00000261556	4360
ENSG00000261578	4192
ENSG00000261597	4094
ENSG00000261609	15406
ENSG00000261652	843
ENSG00000261690	1125
ENSG00000261705	762
ENSG00000261716	4527
ENSG00000261730	1277
ENSG00000261786	5067
ENSG00000261799	3170
ENSG00000261801	4081
ENSG00000261824	7958
ENSG00000261888	2656
ENSG00000261934	4605
ENSG00000261971	3992
ENSG00000262001	3171
ENSG00000262049	1977
ENSG00000262209	4727
ENSG00000262246	8793
ENSG00000262454	741
ENSG00000262576	4602
ENSG00000262580	5122
ENSG00000262601	777
ENSG00000262691	2677
ENSG00000262758	2107
ENSG00000262814	1028
ENSG00000262879	3348
ENSG00000262903	874
ENSG00000262944	1914
ENSG00000263002	3904
ENSG00000263072	3276
ENSG00000263142	5074
ENSG00000263244	5941
ENSG00000263272	1938
ENSG00000263753	6979
ENSG00000264043	2275
ENSG00000264058	2502
ENSG00000264063	61
ENSG00000264112	5812
ENSG00000264247	3742
ENSG00000264350	226
ENSG00000264364	6805
ENSG00000264462	180
ENSG00000264538	3776
ENSG00000264577	899
ENSG00000264885	1833
ENSG00000264920	4286
ENSG00000265150	297
ENSG00000265298	892
ENSG00000265415	321
ENSG00000265519	347
ENSG00000265666	1790
ENSG00000265681	2451
ENSG00000265688	1895
ENSG00000266173	6717
ENSG00000266208	2094
ENSG00000266469	860
ENSG00000266658	5070
ENSG00000266709	1652
ENSG00000266714	12862
ENSG00000266753	1654
ENSG00000266835	1051
ENSG00000266865	2147
ENSG00000266867	64
ENSG00000266930	497
ENSG00000267002	1191
ENSG00000267023	3815
ENSG00000267041	7843
ENSG00000267058	2193
ENSG00000267080	2460
ENSG00000267100	1983
ENSG00000267102	627
ENSG00000267106	4659
ENSG00000267161	1880
ENSG00000267169	3186
ENSG00000267199	5428
ENSG00000267244	2457
ENSG00000267248	1566
ENSG00000267254	1506
ENSG00000267279	1199
ENSG00000267280	1206
ENSG00000267317	982
ENSG00000267321	1298
ENSG00000267350	1676
ENSG00000267365	2442
ENSG00000267427	2103
ENSG00000267454	2037
ENSG00000267470	4560
ENSG00000267473	1701
ENSG00000267493	644
ENSG00000267508	6869
ENSG00000267519	1844
ENSG00000267523	561
ENSG00000267534	1173
ENSG00000267575	5141
ENSG00000267577	1643
ENSG00000267680	5544
ENSG00000267796	2820
ENSG00000267858	2968
ENSG00000267886	967
ENSG00000267904	546
ENSG00000268001	1969
ENSG00000268006	4203
ENSG00000268175	1470
ENSG00000268205	4258
ENSG00000268362	2191
ENSG00000268388	6785
ENSG00000268471	3000
ENSG00000268516	2705
ENSG00000268575	5079
ENSG00000268592	2107
ENSG00000268812	806
ENSG00000268852	1950
ENSG00000268895	2793
ENSG00000268912	2517
ENSG00000269028	1020
ENSG00000269044	1467
ENSG00000269131	2416
ENSG00000269190	4957
ENSG00000269293	2163
ENSG00000269337	2368
ENSG00000269343	4595
ENSG00000269352	1023
ENSG00000269378	609
ENSG00000269430	2265
ENSG00000269439	1316
ENSG00000269690	726
ENSG00000269728	2089
ENSG00000269821	91667
ENSG00000269825	2848
ENSG00000269834	4160
ENSG00000269837	2887
ENSG00000269858	6577
ENSG00000269867	679
